"","player_name","player_team","player_status"
"1925","Ukeme Eligwe","LV","Active"
"1926","K.J. Wright","LV","Active"
"1927","James Onwualu","LV","Active"
"1928","Liam McCullough","LV","Active"
"1929","Trent Sieg","LV","Active"
"1930","Bradley Northnagel","LV","Active"
"1931","Richie Incognito","LV","Active"
"1932","Parker Ehinger","LV","Active"
"1933","Lester Cotton","LV","Active"
"1934","Denzelle Good","LV","Active"
"1935","Jeremiah Poutasi","LV","Active"
"1936","Patrick Omameh","LV","Active"
"1937","Jaryd Jones-Smith","LV","Active"
"1938","Brandon Parker","LV","Active"
"1939","Kamaal Seymour","LV","Inactive"
"1940","Andre James","LV","Active"
"1941","Donald Penn","LV","Active"
"1942","Alex Leatherwood","LV","Active"
"1943","Kolton Miller","LV","Active"
"1944","Sam Young","LV","Active"
"1945","Devery Hamilton","LV","Active"
"1946","A.J. Cole","LV","Active"
"1947","Corliss Waitman","LV","Active"
"1948","Derek Carr","LV","Active"
"1949","Case Cookus","LV","Active"
"1950","Kyle Sloter","LV","Active"
"1951","Nathan Peterman","LV","Active"
"1952","Marcus Mariota","LV","Active"
"1953","Bo Scarbrough","LV","Active"
"1954","Josh Jacobs","LV","Active"
"1955","Kenyan Drake","LV","Active"
"1956","BJ Emmons","LV","Active"
"1957","Jalen Richard","LV","Inactive"
"1958","Theo Riddick","LV","Inactive"
"1959","Trey Ragas","LV","Active"
"1960","Peyton Barber","LV","Active"
"1961","Garrett Groshek","LV","Active"
"1962","Matt Bushman","LV","Active"
"1963","Nick Bowers","LV","Active"
"1964","Carson Williams","LV","Active"
"1965","Nick O'Leary","LV","Active"
"1966","Darren Waller","LV","Active"
"1967","Derek Carrier","LV","Active"
"1968","Alex Ellis","LV","Active"
"1969","Foster Moreau","LV","Active"
"1970","Robert Davis","LV","Active"
"1971","Henry Ruggs","LV","Active"
"1972","Caleb Scott","LV","Active"
"1973","Trey Quinn","LV","Inactive"
"1974","DJ Turner","LV","Active"
"1975","John Brown","LV","Active"
"1976","Zay Jones","LV","Active"
"1977","Jalin Marshall","LV","Active"
"1978","Hunter Renfrow","LV","Active"
"1979","David Moore","LV","Active"
"1980","Marcell Ateman","LV","Active"
"1981","Bryan Edwards","LV","Active"
"1982","Dillon Stoner","LV","Active"
"1983","Willie Snead","LV","Active"
"1984","Cameron Tom","MIA","Active"
"1985","Jamal Perry","MIA","Active"
"1986","Trill Williams","MIA","Active"
"1987","Byron Jones","MIA","Active"
"1988","Akeem King","MIA","Active"
"1989","Jaytlin Askew","MIA","Inactive"
"1990","Terrell Bonds","MIA","Active"
"1991","Javaris Davis","MIA","Active"
"1992","Eric Rowe","MIA","Active"
"1993","Jason McCourty","MIA","Active"
"1994","Nik Needham","MIA","Active"
"1995","Cre'von LeBlanc","MIA","Active"
"1996","Xavien Howard","MIA","Active"
"1997","Justin Coleman","MIA","Active"
"1998","Tino Ellis","MIA","Active"
"1999","Jevon Holland","MIA","Active"
"2000","Brandon Jones","MIA","Active"
"2001","Noah Igbinoghene","MIA","Active"
"2002","Nate Holley","MIA","Active"
"2003","Elijah Campbell","MIA","Active"
"2004","Nick Coe","MIA","Active"
"2005","Tyshun Render","MIA","Active"
"2006","Emmanuel Ogbah","MIA","Active"
"2007","Jabaal Sheard","MIA","Active"
"2008","Jason Strowbridge","MIA","Active"
"2009","Jonathan Ledbetter","MIA","Active"
"2010","Zach Sieler","MIA","Active"
"2011","Benito Jones","MIA","Active"
"2012","John Jenkins","MIA","Active"
"2013","Christian Wilkins","MIA","Active"
"2014","Ray Smith","MIA","Inactive"
"2015","Adam Butler","MIA","Active"
"2016","Jerome Johnson","MIA","Active"
"2017","Raekwon Davis","MIA","Active"
"2018","Carl Tucker","MIA","Active"
"2019","Durval Queiroz Neto","MIA","Active"
"2020","Tyler Marz","MIA","Active"
"2021","Robert Jones","MIA","Active"
"2022","Jason Sanders","MIA","Active"
"2023","Benardrick McKinney","MIA","Active"
"2024","Andrew Van Ginkel","MIA","Active"
"2025","Josh Harvey-Clemons","MIA","Active"
"2026","Vince Biegel","MIA","Inactive"
"2027","Duke Riley","MIA","Active"
"2028","Calvin Munson","MIA","Active"
"2029","Shaquem Griffin","MIA","Active"
"2030","Sam Eguavoen","MIA","Active"
"2031","Kylan Johnson","MIA","Inactive"
"2032","Milo Eifler","MIA","Active"
"2033","Jerome Baker","MIA","Active"
"2034","Elandon Roberts","MIA","Active"
"2035","Jaelan Phillips","MIA","Active"
"2036","Brennan Scarlett","MIA","Active"
"2037","Rex Sunahara","MIA","Active"
"2038","Blake Ferguson","MIA","Active"
"2039","Greg Mancz","MIA","Active"
"2040","Jesse Davis","MIA","Active"
"2041","D.J. Fluker","MIA","Inactive"
"2042","Robert Hunt","MIA","Active"
"2043","Solomon Kindley","MIA","Active"
"2044","Michael Deiter","MIA","Active"
"2045","Greg Little","MIA","Active"
"2046","Kion Smith","MIA","Active"
"2047","Adam Pankey","MIA","Active"
"2048","Larnel Coleman","MIA","Inactive"
"2049","Austin Jackson","MIA","Inactive"
"2050","Liam Eichenberg","MIA","Active"
"2051","Timon Parris","MIA","Active"
"2052","Michael Palardy","MIA","Active"
"2053","Jacoby Brissett","MIA","Active"
"2054","Tua Tagovailoa","MIA","Active"
"2055","Reid Sinnett","MIA","Active"
"2056","Patrick Laird","MIA","Active"
"2057","Salvon Ahmed","MIA","Active"
"2058","Myles Gaskin","MIA","Active"
"2059","Gerrid Doaks","MIA","Active"
"2060","Jordan Scarlett","MIA","Active"
"2061","Malcolm Brown","MIA","Active"
"2062","Clayton Fejedelem","MIA","Active"
"2063","Cethan Carter","MIA","Active"
"2064","Kalif Jackson","MIA","Active"
"2065","Sal Cannella","MIA","Active"
"2066","Durham Smythe","MIA","Active"
"2067","Adam Shaheen","MIA","Inactive"
"2068","Jibri Blount","MIA","Active"
"2069","Carson Meier","MIA","Active"
"2070","Mike Gesicki","MIA","Active"
"2071","Hunter Long","MIA","Active"
"2072","Albert Wilson","MIA","Active"
"2073","Kirk Merritt","MIA","Active"
"2074","Jaylen Waddle","MIA","Active"
"2075","Khalil McClain","MIA","Active"
"2076","Mack Hollins","MIA","Active"
"2077","Jakeem Grant","MIA","Active"
"2078","DeVante Parker","MIA","Active"
"2079","Allen Hurns","MIA","Inactive"
"2080","Lynn Bowden","MIA","Inactive"
"2081","Brandon Powell","MIA","Active"
"2082","Robert Foster","MIA","Inactive"
"2083","Will Fuller","MIA","Inactive"
"2084","Kai Locksley","MIA","Active"
"2085","Isaiah Ford","MIA","Active"
"2086","Preston Williams","MIA","Active"
"2087","Cohl Cabral","MIN","Active"
"2088","Garrett Bradbury","MIN","Active"
"2089","Cameron Dantzler","MIN","Active"
"2090","Camryn Bynum","MIN","Active"
"2091","Parry Nickerson","MIN","Active"
"2092","Amari Henderson","MIN","Active"
"2093","Harrison Hand","MIN","Active"
"2094","Jeff Gladney","MIN","Active"
"2095","Bashaud Breeland","MIN","Active"
"2096","Mackensie Alexander","MIN","Active"
"2097","Dylan Mabin","MIN","Active"
"2098","Tye Smith","MIN","Active"
"2099","Marcus Sayles","MIN","Active"
"2100","Patrick Peterson","MIN","Active"
"2101","Kris Boyd","MIN","Active"
"2102","Xavier Woods","MIN","Active"
"2103","Myles Dorn","MIN","Active"
"2104","Josh Metellus","MIN","Active"
"2105","Harrison Smith","MIN","Active"
"2106","Luther Kirk","MIN","Active"
"2107","Danielle Hunter","MIN","Active"
"2108","Hercules Mata'afa","MIN","Active"
"2109","Janarius Robinson","MIN","Inactive"
"2110","Stephen Weatherly","MIN","Active"
"2111","Patrick Jones","MIN","Active"
"2112","Jalyn Holmes","MIN","Active"
"2113","Kenny Willekes","MIN","Active"
"2114","Jordan Brailford","MIN","Active"
"2115","D.J. Wonnum","MIN","Active"
"2116","Everson Griffen","MIN","Active"
"2117","James Lynch","MIN","Active"
"2118","Jaylen Twyman","MIN","Active"
"2119","Zeandae Johnson","MIN","Active"
"2120","Dalvin Tomlinson","MIN","Active"
"2121","Sheldon Richardson","MIN","Active"
"2122","Michael Pierce","MIN","Active"
"2123","Jordon Scott","MIN","Inactive"
"2124","Armon Watts","MIN","Active"
"2125","Jake Bargas","MIN","Active"
"2126","C.J. Ham","MIN","Active"
"2127","Dakota Dozier","MIN","Active"
"2128","Kyle Hinton","MIN","Active"
"2129","Riley Patterson","MIN","Active"
"2130","Taylor Bertolet","MIN","Active"
"2131","Greg Joseph","MIN","Active"
"2132","Chazz Surratt","MIN","Active"
"2133","Cameron Smith","MIN","Active"
"2134","Eric Kendricks","MIN","Active"
"2135","Christian Elliss","MIN","Active"
"2136","Tuf Borland","MIN","Active"
"2137","Blake Lynch","MIN","Active"
"2138","Ben Gedeon","MIN","Active"
"2139","Nick Vigil","MIN","Active"
"2140","Ryan Connelly","MIN","Active"
"2141","Anthony Barr","MIN","Active"
"2142","Troy Dye","MIN","Active"
"2143","Nick Dooley","MIN","Active"
"2144","Turner Bernard","MIN","Active"
"2145","Andrew DePaola","MIN","Active"
"2146","Dru Samia","MIN","Active"
"2147","Wyatt Davis","MIN","Active"
"2148","Mason Cole","MIN","Active"
"2149","Zack Bailey","MIN","Active"
"2150","Ezra Cleveland","MIN","Active"
"2151","Rashod Hill","MIN","Active"
"2152","Brian O'Neill","MIN","Active"
"2153","Christian Darrisaw","MIN","Active"
"2154","Olisaemeka Udoh","MIN","Active"
"2155","Evin Ksiezarczyk","MIN","Active"
"2156","Britton Colquitt","MIN","Active"
"2157","Zach Von Rosenberg","MIN","Active"
"2158","Jordan Berry","MIN","Active"
"2159","Jake Browning","MIN","Active"
"2160","Kirk Cousins","MIN","Active"
"2161","Wes Lunt","MIN","Active"
"2162","Danny Etling","MIN","Active"
"2163","Nate Stanley","MIN","Active"
"2164","Sean Mannion","MIN","Active"
"2165","Kellen Mond","MIN","Active"
"2166","Kamryn Pettway","MIN","Active"
"2167","Ameer Abdullah","MIN","Active"
"2168","Ito Smith","MIN","Active"
"2169","Asim Rose","MIN","Active"
"2170","Dalvin Cook","MIN","Active"
"2171","Alexander Mattison","MIN","Active"
"2172","Kene Nwangwu","MIN","Inactive"
"2173","Blake Brandel","MIN","Active"
"2174","Brandon Dillon","MIN","Active"
"2175","Christopher Herndon","MIN","Active"
"2176","Irv Smith","MIN","Inactive"
"2177","Ben Ellefson","MIN","Active"
"2178","Tyler Conklin","MIN","Active"
"2179","Zach Davidson","MIN","Active"
"2180","Ihmir Smith-Marsette","MIN","Active"
"2181","Chad Beebe","MIN","Active"
"2182","Whop Philyor","MIN","Active"
"2183","Armanti Foreman","MIN","Active"
"2184","Warren Jackson","MIN","Active"
"2185","K.J. Osborn","MIN","Active"
"2186","Adam Thielen","MIN","Active"
"2187","Myron Mitchell","MIN","Active"
"2188","Trishton Jackson","MIN","Active"
"2189","Olabisi Johnson","MIN","Inactive"
"2190","Blake Proehl","MIN","Active"
"2191","Dede Westbrook","MIN","Active"
"2192","Dan Chisena","MIN","Inactive"
"2193","Justin Jefferson","MIN","Active"
"2194","David Andrews","NE","Active"
"2195","Marcus Martin","NE","Inactive"
"2196","Stephon Gilmore","NE","Active"
"2197","Joejuan Williams","NE","Active"
"2198","Jalen Mills","NE","Active"
"2199","Shaun Wade","NE","Active"
"2200","Justin Bethel","NE","Active"
"2201","Kyle Dugger","NE","Active"
"2202","Myles Bryant","NE","Active"
"2203","D'Angelo Ross","NE","Active"
"2204","Cody Davis","NE","Active"
"2205","Malik Gant","NE","Active"
"2206","Jonathan Jones","NE","Active"
"2207","Devin McCourty","NE","Active"
"2208","Adrian Phillips","NE","Active"
"2209","Joshuah Bledsoe","NE","Active"
"2210","J.C. Jackson","NE","Active"
"2211","Deatrich Wise","NE","Active"
"2212","Chase Winovich","NE","Active"
"2213","Henry Anderson","NE","Active"
"2214","Tashawn Bower","NE","Active"
"2215","Daniel Ekuale","NE","Active"
"2216","Nick Thurman","NE","Active"
"2217","Christian Barmore","NE","Active"
"2218","Carl Davis","NE","Active"
"2219","Bill Murray","NE","Active"
"2220","Lawrence Guy","NE","Active"
"2221","Akeem Spence","NE","Active"
"2222","Davon Godchaux","NE","Active"
"2223","Byron Cowart","NE","Active"
"2224","Ben Mason","NE","Active"
"2225","Dan Vitale","NE","Active"
"2226","Jakob Johnson","NE","Active"
"2227","Yasir Durant","NE","Active"
"2228","Nick Folk","NE","Active"
"2229","Justin Rohrwasser","NE","Active"
"2230","Roberto Aguayo","NE","Active"
"2231","Quinn Nordin","NE","Active"
"2232","Terez Hall","NE","Active"
"2233","Anfernee Jennings","NE","Active"
"2234","Michael Pinckney","NE","Active"
"2235","Brandon King","NE","Active"
"2236","Josh Uche","NE","Active"
"2237","Kyle Van Noy","NE","Active"
"2238","Cameron McGrone","NE","Active"
"2239","Jahlani Tavai","NE","Active"
"2240","Raekwon McMillan","NE","Inactive"
"2241","Harvey Langi","NE","Active"
"2242","Ja'Whaun Bentley","NE","Active"
"2243","Dont'a Hightower","NE","Active"
"2244","Ronnie Perkins","NE","Active"
"2245","Matt Judon","NE","Active"
"2246","Joe Cardona","NE","Active"
"2247","Brian Khoury","NE","Active"
"2248","Wes Farnsworth","NE","Active"
"2249","Beau Allen","NE","Active"
"2250","R.J. Prince","NE","Active"
"2251","Alex Redmond","NE","Active"
"2252","Dustin Woodard","NE","Active"
"2253","Justin Herron","NE","Active"
"2254","James Ferentz","NE","Active"
"2255","Shaquille Mason","NE","Active"
"2256","Yodny Cajuste","NE","Active"
"2257","Korey Cunningham","NE","Active"
"2258","Michael Onwenu","NE","Active"
"2259","Ted Karras","NE","Active"
"2260","Isaiah Wynn","NE","Active"
"2261","Jerald Hawkins","NE","Inactive"
"2262","Trenton Brown","NE","Active"
"2263","Will Sherman","NE","Active"
"2264","Jake Bailey","NE","Active"
"2265","Cam Newton","NE","Active"
"2266","Brian Hoyer","NE","Active"
"2267","Mac Jones","NE","Active"
"2268","Jarrett Stidham","NE","Active"
"2269","Garrett Gilbert","NE","Active"
"2270","James White","NE","Active"
"2271","Tyler Gaffney","NE","Active"
"2272","Damien Harris","NE","Active"
"2273","Rhamondre Stevenson","NE","Active"
"2274","Brandon Bolden","NE","Active"
"2275","J.J. Taylor","NE","Active"
"2276","Patrick Chung","NE","Active"
"2277","Hunter Henry","NE","Active"
"2278","Troy Fumagalli","NE","Inactive"
"2279","Dalton Keene","NE","Inactive"
"2280","Jonnu Smith","NE","Active"
"2281","Matt LaCosse","NE","Active"
"2282","Devin Asiasi","NE","Active"
"2283","Jake Burt","NE","Active"
"2284","Quincy Adeboyejo","NE","Active"
"2285","Kendrick Bourne","NE","Active"
"2286","Tre Nixon","NE","Active"
"2287","Malcolm Perry","NE","Active"
"2288","Jakobi Meyers","NE","Active"
"2289","Marvin Hall","NE","Active"
"2290","Devin Ross","NE","Active"
"2291","Gunner Olszewski","NE","Active"
"2292","Kristian Wilkerson","NE","Active"
"2293","Nelson Agholor","NE","Active"
"2294","Matt Slater","NE","Active"
"2295","N'Keal Harry","NE","Active"
"2296","Will Clapp","NO","Active"
"2297","Patrick Robinson","NO","Active"
"2298","Paulson Adebo","NO","Active"
"2299","Bryan Mills","NO","Active"
"2300","Lawrence Woods","NO","Active"
"2301","Grant Haley","NO","Active"
"2302","Brian Poole","NO","Inactive"
"2303","Bryce Thompson","NO","Inactive"
"2304","Marshon Lattimore","NO","Active"
"2305","Ken Crawley","NO","Active"
"2306","Ka'dar Hollman","NO","Active"
"2307","Johnson Bademosi","NO","Active"
"2308","P.J. Williams","NO","Active"
"2309","J.T. Gray","NO","Active"
"2310","Eric Burrell","NO","Active"
"2311","Jeff Heath","NO","Active"
"2312","Prince Amukamara","NO","Active"
"2313","Deuce Wallace","NO","Active"
"2314","Marcus Williams","NO","Active"
"2315","Keith Washington","NO","Inactive"
"2316","KeiVarae Russell","NO","Active"
"2317","Chauncey Gardner-Johnson","NO","Active"
"2318","Adonis Alexander","NO","Inactive"
"2319","Natrell Jamerson","NO","Active"
"2320","Anthony Lanier","NO","Injured Reserve"
"2321","Will Clarke","NO","Active"
"2322","Payton Turner","NO","Active"
"2323","Cameron Jordan","NO","Active"
"2324","Royce Lafrance","NO","Active"
"2325","Christian Ringo","NO","Active"
"2326","Marcus Davenport","NO","Active"
"2327","Carl Granderson","NO","Active"
"2328","Tanoh Kpassagnon","NO","Active"
"2329","Malcolm Roach","NO","Active"
"2330","Shy Tuttle","NO","Active"
"2331","Jalen Dalton","NO","Inactive"
"2332","Ryan Glasgow","NO","Active"
"2333","R.J. McIntosh","NO","Active"
"2334","Albert Huggins","NO","Active"
"2335","Josiah Bronson","NO","Active"
"2336","David Onyemata","NO","Inactive"
"2337","Damion Square","NO","Active"
"2338","Jaleel Johnson","NO","Active"
"2339","Sutton Smith","NO","Active"
"2340","Adam Prentice","NO","Active"
"2341","Alex Armah","NO","Active"
"2342","Christian Montano","NO","Active"
"2343","Aldrick Rosas","NO","Active"
"2344","Blair Walsh","NO","Active"
"2345","Wil Lutz","NO","Active"
"2346","Brett Maher","NO","Active"
"2347","Wynton McManis","NO","Active"
"2348","Shaq Smith","NO","Active"
"2349","Chase Hansen","NO","Active"
"2350","Demario Davis","NO","Active"
"2351","Zack Baun","NO","Active"
"2352","Marcus Willoughby","NO","Inactive"
"2353","Pete Werner","NO","Active"
"2354","Kaden Elliss","NO","Active"
"2355","Kwon Alexander","NO","Active"
"2356","Andrew Dowell","NO","Active"
"2357","Quentin Poling","NO","Inactive"
"2358","John Denney","NO","Active"
"2359","Zach Wood","NO","Active"
"2360","Chase Dominguez","NO","Active"
"2361","J.R. Sweezy","NO","Active"
"2362","Daronte Bouldin","NO","Active"
"2363","Ethan Greenidge","NO","Inactive"
"2364","Calvin Throckmorton","NO","Active"
"2365","Mike Brown","NO","Inactive"
"2366","Andrus Peat","NO","Active"
"2367","Derrick Kelly","NO","Active"
"2368","Cesar Ruiz","NO","Active"
"2369","Erik McCoy","NO","Active"
"2370","Caleb Benenoch","NO","Active"
"2371","Alex Hoffman","NO","Active"
"2372","Jordan Mills","NO","Active"
"2373","Landon Young","NO","Active"
"2374","Jeromy Irwin","NO","Active"
"2375","Kyle Murphy","NO","Active"
"2376","James Hurst","NO","Active"
"2377","Ryan Ramczyk","NO","Active"
"2378","Terron Armstead","NO","Active"
"2379","Blake Gillikin","NO","Active"
"2380","Nolan Cooney","NO","Active"
"2381","Jameis Winston","NO","Active"
"2382","Ian Book","NO","Active"
"2383","Taysom Hill","NO","Active"
"2384","Trevor Siemian","NO","Active"
"2385","Ty Montgomery","NO","Active"
"2386","Tony Jones","NO","Active"
"2387","Devonta Freeman","NO","Active"
"2388","Alvin Kamara","NO","Active"
"2389","Darnell Holland","NO","Active"
"2390","Latavius Murray","NO","Active"
"2391","Dwayne Washington","NO","Active"
"2392","Malcolm Jenkins","NO","Active"
"2393","Josh Pederson","NO","Active"
"2394","Adam Trautman","NO","Active"
"2395","Nick Vannett","NO","Active"
"2396","Dylan Soehner","NO","Inactive"
"2397","Juwan Johnson","NO","Active"
"2398","Ethan Wolf","NO","Active"
"2399","Cole Wick","NO","Active"
"2400","Garrett Griffin","NO","Active"
"2401","Jason Vander Laan","NO","Active"
"2402","Michael Thomas","NO","Active"
"2403","Easop Winston","NO","Active"
"2404","Micah Wright","NO","Active"
"2405","Josh Smith","NO","Active"
"2406","Tre'Quan Smith","NO","Active"
"2407","Jalen McCleskey","NO","Active"
"2408","Deonte Harris","NO","Active"
"2409","Eldridge Massington","NO","Active"
"2410","Malik Henry","NO","Active"
"2411","Kevin White","NO","Active"
"2412","Lil'Jordan Humphrey","NO","Active"
"2413","Chris Hogan","NO","Active"
"2414","Tommylee Lewis","NO","Inactive"
"2415","Marquez Callaway","NO","Active"
"2416","Kawaan Baker","NO","Active"
"2417","Jake Lampman","NO","Active"
"2418","Ahmad Fulwood","NO","Active"
"2419","Derrick Kelly II","NO","Active"
"2420","Nick Gates","NYG","Active"
"2421","Matt Skura","NYG","Active"
"2422","Brett Heggie","NYG","Active"
"2423","Billy Price","NYG","Active"
"2424","Brandon Williams","NYG","Inactive"
"2425","Rodarius Williams","NYG","Active"
"2426","Jarren Williams","NYG","Inactive"
"2427","Sam Beal","NYG","Active"
"2428","Quincy Wilson","NYG","Inactive"
