"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob","win_tip_prob_opp","win_tip_prob_xtip","win_tip_prob_xtip_opp"
"2021-22","Regular Season",2022-04-01,"22101155","PHX @ MEM",TRUE,TRUE,1,720,"Xavier Tillman","1630214","MEM","Deandre Ayton","1629028","PHX","PHX","MEM","PHX","MEM","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.336674256439991,0.663325743560009,0.27945572013313,0.72054427986687
"2021-22","Regular Season",2022-04-01,"22101156","MIL vs. LAC",TRUE,TRUE,1,720,"Serge Ibaka","201586","MIL","Ivica Zubac","1627826","LAC","MIL","MIL","LAC","LAC","MIL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.49538496506814,0.50461503493186,0.504285129258231,0.495714870741769
"2021-22","Regular Season",2022-04-01,"22101157","DET @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Isaiah Stewart","1630191","DET","DET","OKC","OKC","OKC","DET",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.4656253724412,0.5343746275588,0.446005375675128,0.553994624324872
"2021-22","Regular Season",2022-04-01,"22101158","POR @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Drew Eubanks","1629234","POR","POR","POR","SAS","POR","SAS",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.642865203320555,0.357134796679445,0.68351137447016,0.31648862552984
"2021-22","Regular Season",2022-04-01,"22101159","DEN vs. MIN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Karl-Anthony Towns","1626157","MIN","DEN","DEN","DEN","DEN","DEN",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.5555448835569,0.4444551164431,0.569071584980292,0.430928415019708
"2021-22","Regular Season",2022-04-01,"22101160","LAL vs. NOP",TRUE,TRUE,1,720,"Dwight Howard","2730","LAL","Jonas Valanciunas","202685","NOP","LAL","LAL","LAL","NOP","NOP",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.532606779489101,0.467393220510899,0.555956578823624,0.444043421176376
"2021-22","Regular Season",2022-04-02,"22101161","PHI vs. CHA",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Mason Plumlee","203486","CHA","PHI","CHA","CHA","CHA","PHI",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.624490623519489,0.375509376480511,0.65164015700527,0.34835984299473
"2021-22","Regular Season",2022-04-02,"22101162","CLE @ NYK",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Moses Brown","1629650","CLE","CLE","CLE","NYK","NYK","NYK",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.489429965518393,0.510570034481607,0.513604365254238,0.486395634745762
"2021-22","Regular Season",2022-04-02,"22101163","ATL vs. BKN",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Andre Drummond","203083","BKN","ATL","BKN","BKN","BKN","ATL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.301788376709365,0.698211623290635,0.2479390133812,0.7520609866188
"2021-22","Regular Season",2022-04-02,"22101164","MIA @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Bam Adebayo","1628389","MIA","MIA","MIA","MIA","CHI","MIA",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.33072226681335,0.66927773318665,0.289555816860242,0.710444183139758
"2021-22","Regular Season",2022-04-02,"22101165","GSW vs. UTA",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Rudy Gobert","203497","UTA","UTA","UTA","GSW","GSW","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.300637776368704,0.699362223631296,0.251296657409477,0.748703342590523
"2021-22","Regular Season",2022-04-03,"22101166","BOS vs. WAS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Kristaps Porzingis","204001","WAS","WAS","WAS","BOS","WAS","BOS",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.446171628808849,0.553828371191151,0.456016216236395,0.543983783763605
"2021-22","Regular Season",2022-04-03,"22101167","MIL vs. DAL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Dwight Powell","203939","DAL","MIL","MIL","MIL","DAL","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.76158263600137,0.238417363998629,0.822105188378817,0.177894811621183
"2021-22","Regular Season",2022-04-03,"22101168","LAL vs. DEN",TRUE,TRUE,1,720,"Dwight Howard","2730","LAL","Nikola Jokic","203999","DEN","LAL","LAL","DEN","DEN","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.466325653673455,0.533674346326545,0.479870038093422,0.520129961906578
"2021-22","Regular Season",2022-04-03,"22101169","IND vs. DET",TRUE,TRUE,1,720,"Goga Bitadze","1629048","IND","Isaiah Stewart","1630191","DET","IND","DET","IND","IND","DET",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.582814128124355,0.417185871875645,0.557830198688991,0.442169801311009
"2021-22","Regular Season",2022-04-03,"22101170","CLE vs. PHI",TRUE,TRUE,1,720,"Moses Brown","1629650","CLE","Joel Embiid","203954","PHI","PHI","PHI","PHI","CLE","PHI",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.400373807334114,0.599626192665886,0.378531353553478,0.621468646446522
"2021-22","Regular Season",2022-04-03,"22101172","MIA @ TOR",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Bam Adebayo","1628389","MIA","TOR","TOR","TOR","MIA","MIA",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.237623440304696,0.762376559695304,0.2160272619799,0.7839727380201
"2021-22","Regular Season",2022-04-03,"22101173","MIN @ HOU",TRUE,TRUE,1,720,"Alperen Sengun","1630578","HOU","Karl-Anthony Towns","1626157","MIN","HOU","HOU","MIN","MIN","HOU",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.420605926783241,0.579394073216759,0.39201765575248,0.60798234424752
"2021-22","Regular Season",2022-04-03,"22101174","PHX @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","JaVale McGee","201580","PHX","PHX","PHX","PHX","OKC","OKC",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.277574078459717,0.722425921540283,0.234814614679261,0.76518538532074
"2021-22","Regular Season",2022-04-03,"22101175","POR @ SAS",TRUE,TRUE,1,720,"Zach Collins","1628380","SAS","Drew Eubanks","1629234","POR","SAS","SAS","POR","SAS","SAS",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.603080512943078,0.396919487056922,0.652362276517095,0.347637723482905
"2021-22","Regular Season",2022-04-03,"22101176","GSW @ SAC",TRUE,TRUE,1,720,"Damian Jones","1627745","SAC","Kevon Looney","1626172","GSW","SAC","GSW","GSW","GSW","GSW",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.603079472017434,0.396920527982566,0.654871633186679,0.345128366813321
"2021-22","Regular Season",2022-04-03,"22101177","LAC vs. NOP",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Jonas Valanciunas","202685","NOP","NOP","NOP","LAC","LAC","NOP",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.372260413715341,0.627739586284659,0.349566784367187,0.650433215632813
"2021-22","Regular Season",2022-04-05,"22101178","PHI @ IND",TRUE,TRUE,1,720,"Isaiah Jackson","1630543","IND","Joel Embiid","203954","PHI","IND","IND","IND","PHI","PHI",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.325260038249243,0.674739961750757,0.278455645038805,0.721544354961195
"2021-22","Regular Season",2022-04-05,"22101179","CLE @ ORL",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Moses Brown","1629650","CLE","CLE","CLE","ORL","ORL","CLE",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.412682648940403,0.587317351059597,0.394423332556237,0.605576667443763
"2021-22","Regular Season",2022-04-05,"22101180","BKN vs. HOU",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Alperen Sengun","1630578","HOU","BKN","BKN","HOU","HOU","HOU",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.66973561567554,0.33026438432446,0.715581553515867,0.284418446484133
"2021-22","Regular Season",2022-04-05,"22101181","MIA vs. CHA",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Mason Plumlee","203486","CHA","MIA","CHA","CHA","CHA","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.628571813510271,0.371428186489729,0.658072263238248,0.341927736761752
"2021-22","Regular Season",2022-04-05,"22101182","ATL @ TOR",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Clint Capela","203991","ATL","TOR","TOR","ATL","ATL","TOR",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.372466050718594,0.627533949281407,0.355157357010814,0.644842642989186
"2021-22","Regular Season",2022-04-05,"22101183","MIL @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Brook Lopez","201572","MIL","MIL","MIL","MIL","CHI","MIL",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.28199672099961,0.71800327900039,0.236429234671452,0.763570765328548
"2021-22","Regular Season",2022-04-05,"22101184","WAS @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Kristaps Porzingis","204001","WAS","WAS","WAS","WAS","MIN","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.389939870569205,0.610060129430795,0.368634351645063,0.631365648354937
"2021-22","Regular Season",2022-04-05,"22101185","POR @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Drew Eubanks","1629234","POR","POR","POR","OKC","POR","OKC",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.463756536022187,0.536243463977813,0.46023491425754,0.53976508574246
"2021-22","Regular Season",2022-04-05,"22101186","DEN vs. SAS",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Jakob Poeltl","1627751","SAS","DEN","DEN","SAS","DEN","SAS",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.556940001664379,0.443059998335621,0.571086393781098,0.428913606218902
"2021-22","Regular Season",2022-04-05,"22101187","UTA vs. MEM",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Steven Adams","203500","MEM","UTA","MEM","UTA","MEM","UTA",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.373567099536957,0.626432900463043,0.337775139078628,0.662224860921372
"2021-22","Regular Season",2022-04-05,"22101188","SAC vs. NOP",TRUE,TRUE,1,720,"Damian Jones","1627745","SAC","Willy Hernangomez","1626195","NOP","SAC","NOP","NOP","NOP","SAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.562494705154484,0.437505294845517,0.599931158361339,0.400068841638661
"2021-22","Regular Season",2022-04-05,"22101189","LAL @ PHX",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Dwight Howard","2730","LAL","PHX","PHX","PHX","PHX","PHX",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.552007759254309,0.447992240745691,0.556156566317862,0.443843433682138
"2021-22","Regular Season",2022-04-06,"22101190","DAL @ DET",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Dwight Powell","203939","DAL","DET","DAL","DAL","DAL","DET",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.542483333979821,0.457516666020179,0.581975185794831,0.418024814205169
"2021-22","Regular Season",2022-04-06,"22101191","BKN @ NYK",TRUE,TRUE,1,720,"Jericho Sims","1630579","NYK","Andre Drummond","203083","BKN","BKN","BKN","NYK","NYK","BKN",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.279457880420117,0.720542119579883,0.168239800025072,0.831760199974928
"2021-22","Regular Season",2022-04-06,"22101192","ATL vs. WAS",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Kristaps Porzingis","204001","WAS","WAS","WAS","WAS","ATL","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.34405360516666,0.65594639483334,0.325305916196106,0.674694083803894
"2021-22","Regular Season",2022-04-06,"22101193","BOS @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Daniel Theis","1628464","BOS","CHI","BOS","CHI","BOS","BOS",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.535624143377885,0.464375856622114,0.537622869200378,0.462377130799622
"2021-22","Regular Season",2022-04-06,"22101194","UTA vs. OKC",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Isaiah Roby","1629676","OKC","UTA","UTA","OKC","OKC","UTA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.719202158607872,0.280797841392128,0.76342471694183,0.23657528305817
"2021-22","Regular Season",2022-04-06,"22101195","PHX @ LAC",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","JaVale McGee","201580","PHX","PHX","LAC","LAC","LAC","PHX",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.291954236542356,0.708045763457644,0.261315394893741,0.738684605106259
"2021-22","Regular Season",2022-04-07,"22101196","ORL @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Mo Bamba","1628964","ORL","ORL","CHA","CHA","ORL","CHA",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.538481759841618,0.461518240158382,0.549746772449849,0.450253227550151
"2021-22","Regular Season",2022-04-07,"22101197","TOR vs. PHI",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Joel Embiid","203954","PHI","PHI","TOR","TOR","PHI","TOR",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.273387386295794,0.726612613704206,0.250086154006335,0.749913845993665
"2021-22","Regular Season",2022-04-07,"22101198","MIL vs. BOS",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Daniel Theis","1628464","BOS","MIL","MIL","BOS","MIL","BOS",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.756253720124833,0.243746279875167,0.797401909931474,0.202598090068526
"2021-22","Regular Season",2022-04-07,"22101199","MIN vs. SAS",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Jakob Poeltl","1627751","SAS","SAS","MIN","MIN","MIN","MIN",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.476191573781169,0.523808426218831,0.473485814534469,0.526514185465531
"2021-22","Regular Season",2022-04-07,"22101200","NOP vs. POR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Drew Eubanks","1629234","POR","POR","POR","NOP","NOP","NOP",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.621334335439284,0.378665664560716,0.657726978810032,0.342273021189968
"2021-22","Regular Season",2022-04-07,"22101201","DEN vs. MEM",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Steven Adams","203500","MEM","MEM","DEN","DEN","DEN","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.375468011866377,0.624531988133622,0.327870648769074,0.672129351230926
"2021-22","Regular Season",2022-04-07,"22101202","LAL @ GSW",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Dwight Howard","2730","LAL","GSW","LAL","GSW","LAL","GSW",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.333109079861806,0.666890920138194,0.273906458675984,0.726093541324016
"2021-22","Regular Season",2022-04-08,"22101203","MIL @ DET",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Brook Lopez","201572","MIL","MIL","MIL","DET","MIL","MIL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.27376029933693,0.72623970066307,0.23851830947229,0.76148169052771
"2021-22","Regular Season",2022-04-08,"22101204","NYK @ WAS",TRUE,TRUE,1,720,"Daniel Gafford","1629655","WAS","Jericho Sims","1630579","NYK","NYK","WAS","WAS","NYK","WAS",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.476244640246693,0.523755359753307,0.544079371902989,0.455920628097011
"2021-22","Regular Season",2022-04-08,"22101205","CLE @ BKN",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Evan Mobley","1630596","CLE","BKN","BKN","CLE","CLE","BKN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.682771066799096,0.317228933200904,0.767414335139902,0.232585664860098
"2021-22","Regular Season",2022-04-08,"22101206","TOR vs. HOU",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Alperen Sengun","1630578","HOU","TOR","TOR","HOU","HOU","TOR",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.389671457597408,0.610328542402592,0.385243365399203,0.614756634600797
"2021-22","Regular Season",2022-04-08,"22101207","MIA vs. ATL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Clint Capela","203991","ATL","MIA","ATL","ATL","ATL","ATL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.65498306588219,0.345016934117811,0.677322661643171,0.322677338356829
"2021-22","Regular Season",2022-04-08,"22101208","CHI vs. CHA",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Mason Plumlee","203486","CHA","CHI","CHI","CHA","CHA","CHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.46691470733079,0.53308529266921,0.453203747137926,0.546796252862074
"2021-22","Regular Season",2022-04-08,"22101209","DAL vs. POR",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Drew Eubanks","1629234","POR","DAL","DAL","POR","DAL","DAL",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.435141058078475,0.564858941921525,0.404905839282855,0.595094160717145
"2021-22","Regular Season",2022-04-08,"22101210","PHX @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Deandre Ayton","1629028","PHX","UTA","PHX","UTA","UTA","PHX",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.491654352535956,0.508345647464044,0.487554738178363,0.512445261821637
"2021-22","Regular Season",2022-04-08,"22101211","LAL vs. OKC",TRUE,TRUE,1,720,"Dwight Howard","2730","LAL","Isaiah Roby","1629676","OKC","LAL","LAL","LAL","OKC","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.670373316466669,0.329626683533331,0.723404058408629,0.276595941591371
"2021-22","Regular Season",2022-04-09,"22101212","LAC vs. SAC",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Damian Jones","1627745","SAC","SAC","LAC","LAC","SAC","SAC",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.437719573340783,0.562280426659217,0.409576885448757,0.590423114551243
"2021-22","Regular Season",2022-04-09,"22101213","NOP @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Jonas Valanciunas","202685","NOP","MEM","MEM","NOP","NOP","MEM",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.674267352403116,0.325732647596884,0.721163292067882,0.278836707932118
"2021-22","Regular Season",2022-04-09,"22101214","PHI vs. IND",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Isaiah Jackson","1630543","IND","PHI","PHI","PHI","PHI","PHI",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.571992843598776,0.428007156401224,0.603424240576326,0.396575759423674
"2021-22","Regular Season",2022-04-09,"22101215","GSW @ SAS",TRUE,TRUE,1,720,"Zach Collins","1628380","SAS","Kevon Looney","1626172","GSW","GSW","SAS","SAS","GSW","GSW",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.671585359476973,0.328414640523027,0.715451934186915,0.284548065813085
"2021-22","Regular Season",2022-04-10,"22101216","BKN vs. IND",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Isaiah Jackson","1630543","IND","BKN","BKN","BKN","IND","BKN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.675192342036619,0.324807657963381,0.752728967422098,0.247271032577902
"2021-22","Regular Season",2022-04-10,"22101217","WAS @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Daniel Gafford","1629655","WAS","CHA","WAS","CHA","WAS","CHA",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.641741960729689,0.358258039270311,0.667851705784818,0.332148294215182
"2021-22","Regular Season",2022-04-10,"22101218","CLE vs. MIL",TRUE,TRUE,1,720,"Evan Mobley","1630596","CLE","Sandro Mamukelashvili","1630572","MIL","CLE","CLE","MIL","CLE","MIL",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.605672773943997,0.394327226056003,0.694127666253575,0.305872333746425
"2021-22","Regular Season",2022-04-10,"22101219","DAL vs. SAS",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Jakob Poeltl","1627751","SAS","SAS","DAL","DAL","DAL","SAS",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.335759546238964,0.664240453761035,0.288786751305108,0.711213248694892
"2021-22","Regular Season",2022-04-10,"22101220","DEN vs. LAL",TRUE,TRUE,1,720,"Jeff Green","201145","DEN","Wenyen Gabriel","1629117","LAL","DEN","DEN","DEN","LAL","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.642288317010743,0.357711682989257,0.646332883354205,0.353667116645795
"2021-22","Regular Season",2022-04-10,"22101221","ATL @ HOU",TRUE,TRUE,1,720,"Alperen Sengun","1630578","HOU","Clint Capela","203991","ATL","ATL","HOU","HOU","HOU","HOU",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.47224335511062,0.52775664488938,0.440165293655319,0.559834706344681
"2021-22","Regular Season",2022-04-10,"22101222","LAC vs. OKC",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Isaiah Roby","1629676","OKC","LAC","LAC","LAC","OKC","LAC",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.579025361946298,0.420974638053703,0.610030255967607,0.389969744032393
"2021-22","Regular Season",2022-04-10,"22101223","BOS @ MEM",TRUE,TRUE,1,720,"Xavier Tillman","1630214","MEM","Al Horford","201143","BOS","BOS","BOS","BOS","BOS","BOS",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.371218684343314,0.628781315656686,0.304140605902389,0.695859394097611
"2021-22","Regular Season",2022-04-10,"22101224","MIN vs. CHI",TRUE,TRUE,1,720,"Naz Reid","1629675","MIN","Tristan Thompson","202684","CHI","MIN","CHI","CHI","MIN","MIN",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.469184846539393,0.530815153460607,0.456396290277325,0.543603709722675
"2021-22","Regular Season",2022-04-10,"22101225","NOP vs. GSW",TRUE,TRUE,1,720,"Willy Hernangomez","1626195","NOP","Kevon Looney","1626172","GSW","NOP","NOP","GSW","GSW","NOP",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.499678526645807,0.500321473354193,0.503624286581774,0.496375713418226
"2021-22","Regular Season",2022-04-10,"22101226","TOR @ NYK",TRUE,TRUE,1,720,"Jericho Sims","1630579","NYK","Scottie Barnes","1630567","TOR","NYK","NYK","TOR","TOR","NYK",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.569648245255342,0.430351754744658,0.530657050567009,0.469342949432991
"2021-22","Regular Season",2022-04-10,"22101227","MIA @ ORL",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Omer Yurtseven","1630209","MIA","ORL","MIA","ORL","MIA","ORL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.459450195069754,0.540549804930246,0.461910657601364,0.538089342398636
"2021-22","Regular Season",2022-04-10,"22101228","PHI vs. DET",TRUE,TRUE,1,720,"DeAndre Jordan","201599","PHI","Isaiah Stewart","1630191","DET","PHI","DET","PHI","DET","PHI",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.650083949508189,0.349916050491811,0.688629862040234,0.311370137959766
"2021-22","Regular Season",2022-04-10,"22101229","PHX vs. SAC",TRUE,TRUE,1,720,"JaVale McGee","201580","PHX","Damian Jones","1627745","SAC","SAC","SAC","PHX","PHX","SAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.655105776822392,0.344894223177608,0.670372912057991,0.329627087942009
"2021-22","Regular Season",2022-04-10,"22101230","UTA @ POR",TRUE,TRUE,1,720,"Reggie Perry","1629617","POR","Rudy Gobert","203497","UTA","POR","UTA","POR","POR","UTA",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.413150885746604,0.586849114253396,0.38129392618011,0.61870607381989
"2021-22","Playoffs",2022-04-17,"42100101","MIA vs. ATL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Onyeka Okongwu","1630168","ATL","ATL","ATL","MIA","ATL","ATL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.697069335925097,0.302930664074903,0.752641765757298,0.247358234242702
"2021-22","Playoffs",2022-04-19,"42100102","MIA vs. ATL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","John Collins","1628381","ATL","MIA","ATL","ATL","MIA","MIA",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.680720892317733,0.319279107682267,0.737765460332535,0.262234539667465
"2021-22","Playoffs",2022-04-22,"42100103","MIA @ ATL",TRUE,TRUE,1,720,"John Collins","1628381","ATL","Bam Adebayo","1628389","MIA","MIA","MIA","MIA","MIA","MIA",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.310104608293078,0.689895391706922,0.251385060467736,0.748614939532264
